"Date","Australia","Canada","Euro","Norway","UK","US"
2014-01-29,2.5,0.9993,0.157,2.5,0.09857,0.07
2014-01-30,2.5,0.9987,0.155,2.5,0.085,0.07
2014-01-31,2.5,0.9983,0.228,2.5,0.16286,0.07
2014-02-01,NA,NA,NA,NA,NA,0.07
2014-02-02,NA,NA,NA,NA,NA,0.07
2014-02-03,2.5,1.0059,0.14,2.5,0.09643,0.07
2014-02-04,2.5,1.0076,0.133,2.5,0.09071,0.07
2014-02-05,2.5,1.001,0.145,2.5,0.09714,0.07
2014-02-06,2.5,1.0001,0.132,2.5,0.09357,0.07
2014-02-07,2.5,0.9995,0.131,2.5,0.08857,0.06
2014-02-08,NA,NA,NA,NA,NA,0.06
2014-02-09,NA,NA,NA,NA,NA,0.06
2014-02-10,2.5,0.9998,0.127,2.5,0.08786,0.07
2014-02-11,2.5,0.9986,0.122,2.5,0.08286,0.06
2014-02-12,2.5,1.0002,0.17,2.5,0.10929,0.07
2014-02-13,2.5,0.9999,0.159,2.5,0.095,0.06
2014-02-14,2.5,0.9939,0.144,2.5,0.09214,0.06
2014-02-15,NA,NA,NA,NA,NA,0.06
2014-02-16,NA,NA,NA,NA,NA,0.06
2014-02-17,2.5,NA,0.15,2.5,0.09143,0.06
2014-02-18,2.5,0.9992,0.153,2.5,0.09143,0.07
2014-02-19,2.5,0.9948,0.164,2.5,0.09357,0.07
2014-02-20,2.5,0.9984,0.169,2.5,0.09429,0.07
2014-02-21,2.5,0.9935,0.171,2.5,0.09571,0.07
2014-02-22,NA,NA,NA,NA,NA,0.07
2014-02-23,NA,NA,NA,NA,NA,0.07
2014-02-24,2.5,0.9952,0.169,2.5,0.095,0.07
2014-02-25,2.5,0.9907,0.166,2.5,0.09071,0.07
2014-02-26,2.5,0.9967,0.168,2.5,0.095,0.07
2014-02-27,2.5,0.9953,0.162,2.5,0.095,0.07
2014-02-28,2.5,0.9947,0.259,2.5,0.16857,0.06
2014-03-01,NA,NA,NA,NA,NA,0.06
2014-03-02,NA,NA,NA,NA,NA,0.06
2014-03-03,2.5,0.998,0.156,2.5,0.09714,0.07
2014-03-04,2.5,0.9972,0.157,2.5,0.095,0.07
2014-03-05,2.5,0.9931,0.164,2.5,0.09643,0.08
2014-03-06,2.5,0.9957,0.163,2.5,0.09071,0.08
2014-03-07,2.5,0.9947,0.159,2.5,0.09143,0.08
2014-03-08,NA,NA,NA,NA,NA,0.08
2014-03-09,NA,NA,NA,NA,NA,0.08
2014-03-10,2.5,0.9961,0.167,2.5,0.1,0.08
2014-03-11,2.5,0.996,0.171,2.5,0.10643,0.08
2014-03-12,2.5,0.9941,0.172,2.5,0.10143,0.08
2014-03-13,2.5,0.9974,0.17,2.5,0.10357,0.08
2014-03-14,2.5,0.9954,0.158,2.5,0.10429,0.08
2014-03-15,NA,NA,NA,NA,NA,0.08
2014-03-16,NA,NA,NA,NA,NA,0.08
2014-03-17,2.5,0.9961,0.162,2.5,0.10643,0.08
2014-03-18,2.5,0.9967,0.16,2.5,0.10571,0.08
2014-03-19,2.5,0.9975,0.168,2.5,0.12143,0.08
2014-03-20,2.5,0.998,0.163,2.5,0.11357,0.08
2014-03-21,2.5,0.9977,0.17,2.5,0.11214,0.08
2014-03-22,NA,NA,NA,NA,NA,0.08
2014-03-23,NA,NA,NA,NA,NA,0.08
2014-03-24,2.5,0.9975,0.169,2.5,0.11214,0.09
2014-03-25,2.5,0.9976,0.172,2.5,0.11286,0.09
2014-03-26,2.5,1,0.171,2.5,0.11286,0.08
2014-03-27,2.5,0.9988,0.174,2.5,0.12214,0.08
2014-03-28,2.5,0.9968,0.195,2.5,0.13429,0.08
2014-03-29,NA,NA,NA,NA,NA,0.08
2014-03-30,NA,NA,NA,NA,NA,0.08
2014-03-31,2.5,0.9917,0.688,2.5,0.58071,0.06
2014-04-01,2.5,1.0003,0.194,2.5,0.14286,0.08
2014-04-02,2.5,0.9985,0.212,2.5,0.16286,0.09
2014-04-03,2.5,0.9983,0.218,2.5,0.165,0.08
2014-04-04,2.5,0.9967,0.212,2.5,0.16857,0.08
2014-04-05,NA,NA,NA,NA,NA,0.08
2014-04-06,NA,NA,NA,NA,NA,0.08
2014-04-07,2.5,0.9965,0.224,2.5,0.17357,0.09
2014-04-08,2.5,0.9978,0.216,2.5,0.165,0.08
2014-04-09,2.5,0.9957,0.209,2.5,0.15929,0.08
2014-04-10,2.5,0.9964,0.207,2.5,0.15286,0.08
2014-04-11,2.5,0.9954,0.209,2.5,0.15714,0.09
2014-04-12,NA,NA,NA,NA,NA,0.09
2014-04-13,NA,NA,NA,NA,NA,0.09
2014-04-14,2.5,0.9977,0.209,2.5,0.14857,0.09
2014-04-15,2.5,0.9972,0.207,2.5,0.15286,0.1
2014-04-16,2.5,0.9994,0.204,2.5,0.15143,0.09
2014-04-17,2.5,1.0016,0.221,NA,0.16286,0.09
2014-04-18,NA,NA,NA,NA,NA,0.1
2014-04-19,NA,NA,NA,NA,NA,0.1
2014-04-20,NA,NA,NA,NA,NA,0.1
2014-04-21,NA,1.0009,NA,NA,NA,0.1
2014-04-22,2.5,0.9998,0.217,2.5,0.15357,0.1
2014-04-23,2.5,0.9981,0.238,2.5,0.16714,0.1
2014-04-24,2.5,1,0.294,2.5,0.18786,0.1
2014-04-25,NA,0.9966,0.331,2.5,0.22786,0.09
2014-04-26,NA,NA,NA,NA,NA,0.09
2014-04-27,NA,NA,NA,NA,NA,0.09
2014-04-28,2.5,0.9985,0.398,2.5,0.26643,0.09
2014-04-29,2.5,0.998,0.457,2.5,0.28857,0.1
2014-04-30,2.5,0.9982,0.4,2.5,0.35429,0.09
2014-05-01,2.5,1.0075,NA,NA,NA,0.09
2014-05-02,2.5,1,0.159,2.5,0.14857,0.09
2014-05-03,NA,NA,NA,NA,NA,0.09
2014-05-04,NA,NA,NA,NA,NA,0.09
2014-05-05,2.5,0.998,0.126,2.5,NA,0.09
2014-05-06,2.5,0.998,0.108,2.5,0.09286,0.09
2014-05-07,2.5,0.9983,0.26,2.5,0.215,0.08
2014-05-08,2.5,0.9991,0.239,2.5,0.20714,0.08
2014-05-09,2.5,0.9959,0.222,2.5,0.20357,0.08
2014-05-10,NA,NA,NA,NA,NA,0.08
2014-05-11,NA,NA,NA,NA,NA,0.08
2014-05-12,2.5,0.9933,0.191,2.5,0.18071,0.08
2014-05-13,2.5,0.9922,0.184,2.5,0.15143,0.09
2014-05-14,2.5,0.9972,0.177,2.5,0.145,0.08
2014-05-15,2.5,0.9997,0.172,2.5,0.14429,0.09
2014-05-16,2.5,0.9981,0.169,2.5,0.14071,0.09
2014-05-17,NA,NA,NA,NA,NA,0.09
2014-05-18,NA,NA,NA,NA,NA,0.09
2014-05-19,2.5,NA,0.177,2.5,0.14571,0.09
2014-05-20,2.5,0.9879,0.196,2.5,0.14429,0.09
2014-05-21,2.5,0.9987,0.271,2.5,0.20143,0.09
2014-05-22,2.5,1.0005,0.337,2.5,0.25286,0.09
2014-05-23,2.5,0.9976,0.396,2.5,0.31214,0.09
2014-05-24,NA,NA,NA,NA,NA,0.09
2014-05-25,NA,NA,NA,NA,NA,0.09
2014-05-26,2.5,0.9942,0.425,2.5,NA,0.09
2014-05-27,2.5,0.9977,0.469,2.5,0.38571,0.09
2014-05-28,2.5,0.9993,0.239,2.5,0.23,0.09
2014-05-29,2.5,0.9977,0.244,NA,0.22571,0.09
2014-05-30,2.5,0.996,0.448,2.5,0.44786,0.08
2014-05-31,NA,NA,NA,NA,NA,0.08
2014-06-01,NA,NA,NA,NA,NA,0.08
2014-06-02,2.5,1.0055,0.226,2.5,0.21643,0.09
2014-06-03,2.5,1.0024,0.191,2.5,0.18714,0.1
2014-06-04,2.5,0.9991,0.142,2.5,0.14357,0.09
2014-06-05,2.5,0.9982,0.104,2.5,0.1,0.09
2014-06-06,2.5,0.9985,0.067,2.5,0.08,0.09
2014-06-07,NA,NA,NA,NA,NA,0.09
2014-06-08,NA,NA,NA,NA,NA,0.09
2014-06-09,NA,0.9979,0.053,NA,0.06357,0.09
2014-06-10,2.5,0.9979,0.065,2.5,0.05429,0.09
2014-06-11,2.5,0.9975,0.06,2.5,0.05,0.09
2014-06-12,2.5,1.0003,0.043,2.5,0.02214,0.09
2014-06-13,2.5,0.9988,0.026,2.5,0.01,0.1
2014-06-14,NA,NA,NA,NA,NA,0.1
2014-06-15,NA,NA,NA,NA,NA,0.1
2014-06-16,2.5,1.0018,0.027,2.5,0.00429,0.1
2014-06-17,2.5,0.9992,0.03,2.5,0.00286,0.1
2014-06-18,2.5,1.0003,0.015,2.5,0.00357,0.1
2014-06-19,2.5,0.999,0.01,2.5,-0.00214,0.1
2014-06-20,2.5,0.9978,0.025,2.5,-0.00143,0.1
2014-06-21,NA,NA,NA,NA,NA,0.1
2014-06-22,NA,NA,NA,NA,NA,0.1
2014-06-23,2.5,0.9996,0.031,2.5,0,0.1
2014-06-24,2.5,0.9999,0.036,2.5,0.00214,0.1
2014-06-25,2.5,0.9995,0.043,2.5,0.00071,0.1
2014-06-26,2.5,0.9994,0.036,2.5,0.00071,0.1
2014-06-27,2.5,1.0001,0.025,2.5,0.00071,0.1
2014-06-28,NA,NA,NA,NA,NA,0.1
2014-06-29,NA,NA,NA,NA,NA,0.1
2014-06-30,2.5,1.0046,0.336,2.5,0.28857,0.09
2014-07-01,2.5,NA,0.026,2.5,0,0.1
2014-07-02,2.5,1.0071,0.023,2.5,0,0.1
2014-07-03,2.5,1.0002,0.032,2.5,0,0.09
2014-07-04,2.5,1.0029,0.032,2.5,0,0.09
2014-07-05,NA,NA,NA,NA,NA,0.09
2014-07-06,NA,NA,NA,NA,NA,0.09
2014-07-07,2.5,1.0027,0.029,2.5,0,0.1
2014-07-08,2.5,1.0018,0.027,2.5,0,0.09
2014-07-09,2.5,0.9989,0.033,2.5,0,0.09
2014-07-10,2.5,0.9985,0.036,2.5,0,0.09
2014-07-11,2.5,0.9992,0.05,2.5,0,0.09
2014-07-12,NA,NA,NA,NA,NA,0.09
2014-07-13,NA,NA,NA,NA,NA,0.09
2014-07-14,2.5,0.999,0.052,2.5,0,0.09
2014-07-15,2.5,1,0.034,2.5,0,0.09
2014-07-16,2.5,0.9992,0.036,2.5,0,0.09
2014-07-17,2.5,0.9992,0.039,2.5,0,0.09
2014-07-18,2.5,0.9993,0.037,2.5,0,0.09
2014-07-19,NA,NA,NA,NA,NA,0.09
2014-07-20,NA,NA,NA,NA,NA,0.09
2014-07-21,2.5,0.9996,0.048,2.5,0,0.1
2014-07-22,2.5,0.9995,0.041,2.5,0,0.09
2014-07-23,2.5,0.9995,0.047,2.5,0.00429,0.09
2014-07-24,2.5,0.9986,0.042,2.5,0.00643,0.09
2014-07-25,2.5,0.9991,0.043,2.5,0.005,0.09
2014-07-26,NA,NA,NA,NA,NA,0.09
2014-07-27,NA,NA,NA,NA,NA,0.09
2014-07-28,2.5,0.9968,0.044,2.5,0.00286,0.09
2014-07-29,2.5,0.9997,0.032,2.5,0.00143,0.09
2014-07-30,2.5,1.0004,0.035,2.5,0.00071,0.09
2014-07-31,2.5,1.0016,0.177,2.5,0.12071,0.08
2014-08-01,2.5,1.0202,0.023,2.5,0.00071,0.09
2014-08-02,NA,NA,NA,NA,NA,0.09
2014-08-03,NA,NA,NA,NA,NA,0.09
2014-08-04,2.5,NA,0.029,2.5,0.00071,0.09
2014-08-05,2.5,1.0053,0.031,2.5,0.00071,0.09
2014-08-06,2.5,1.0013,0.021,2.5,-0.00429,0.09
2014-08-07,2.5,1.0006,0.014,2.5,-0.005,0.09
2014-08-08,2.5,0.9996,0.019,2.5,-0.005,0.09
2014-08-09,NA,NA,NA,NA,NA,0.09
2014-08-10,NA,NA,NA,NA,NA,0.09
2014-08-11,2.5,1.0008,0.01,2.5,-0.00643,0.09
2014-08-12,2.5,0.9982,0.009,2.5,-0.00714,0.09
2014-08-13,2.5,0.9971,0.019,2.5,-0.00571,0.09
2014-08-14,2.5,1.0009,0.014,2.5,-0.00429,0.09
2014-08-15,2.5,0.998,0.007,2.5,-0.00857,0.09
2014-08-16,NA,NA,NA,NA,NA,0.09
2014-08-17,NA,NA,NA,NA,NA,0.09
2014-08-18,2.5,0.9968,0.006,2.5,-0.00714,0.09
2014-08-19,2.5,0.9982,0.005,2.5,-0.01214,0.09
2014-08-20,2.5,0.9983,0.013,2.5,-0.01571,0.09
2014-08-21,2.5,0.9973,0.014,2.5,-0.01643,0.09
2014-08-22,2.5,0.9966,0.006,2.5,-0.01643,0.09
2014-08-23,NA,NA,NA,NA,NA,0.09
2014-08-24,NA,NA,NA,NA,NA,0.09
2014-08-25,2.5,0.9986,0.019,2.5,NA,0.09
2014-08-26,2.5,0.9984,0.009,2.5,-0.01857,0.09
2014-08-27,2.5,0.999,0.011,2.5,-0.01786,0.09
2014-08-28,2.5,1.0001,-0.004,2.5,-0.02286,0.09
2014-08-29,2.5,0.9983,0.101,2.5,0.04929,0.07
2014-08-30,NA,NA,NA,NA,NA,0.07
2014-08-31,NA,NA,NA,NA,NA,0.07
2014-09-01,2.5,NA,-0.013,2.5,-0.02643,0.07
2014-09-02,2.5,0.9871,-0.007,2.5,-0.03071,0.09
2014-09-03,2.5,0.9992,-0.006,2.5,-0.02643,0.09
2014-09-04,2.5,0.9986,0.003,2.5,-0.02714,0.09
2014-09-05,2.5,0.9986,0,2.5,-0.02857,0.09
2014-09-06,NA,NA,NA,NA,NA,0.09
2014-09-07,NA,NA,NA,NA,NA,0.09
2014-09-08,2.5,0.9988,0.003,2.5,-0.02571,0.09
2014-09-09,2.5,0.9978,0.012,2.5,-0.01714,0.09
2014-09-10,2.5,0.9987,-0.024,2.5,-0.06429,0.09
2014-09-11,2.5,0.9989,-0.016,2.5,-0.05929,0.09
2014-09-12,2.5,1.0002,-0.014,2.5,-0.05071,0.09
2014-09-13,NA,NA,NA,NA,NA,0.09
2014-09-14,NA,NA,NA,NA,NA,0.09
2014-09-15,2.5,0.998,-0.011,2.5,-0.04929,0.09
2014-09-16,2.5,0.9975,0.007,2.5,-0.04714,0.09
2014-09-17,2.5,0.9988,0.007,2.5,-0.04714,0.09
2014-09-18,2.5,0.9974,0.003,2.5,-0.04571,0.09
2014-09-19,2.5,0.9977,0.007,2.5,-0.04143,0.09
2014-09-20,NA,NA,NA,NA,NA,0.09
2014-09-21,NA,NA,NA,NA,NA,0.09
2014-09-22,2.5,0.999,0.002,2.5,-0.04143,0.09
2014-09-23,2.5,0.9977,0.015,2.5,-0.03571,0.09
2014-09-24,2.5,0.9981,0.022,2.5,-0.02,0.09
2014-09-25,2.5,1.0017,-0.003,2.5,-0.03929,0.09
2014-09-26,2.5,1.02,-0.017,2.5,-0.05143,0.09
2014-09-27,NA,NA,NA,NA,NA,0.09
2014-09-28,NA,NA,NA,NA,NA,0.09
2014-09-29,2.5,1.0015,-0.022,2.5,-0.06143,0.08
2014-09-30,2.5,1.0007,0.197,2.5,0.14286,0.07
2014-10-01,2.5,1.0071,-0.032,2.5,-0.05857,0.09
2014-10-02,2.5,1.0023,-0.033,2.5,-0.06,0.09
2014-10-03,2.5,0.9986,-0.045,2.5,-0.06,0.09
2014-10-04,NA,NA,NA,NA,NA,0.09
2014-10-05,NA,NA,NA,NA,NA,0.09
2014-10-06,2.5,0.9996,-0.014,2.5,-0.06286,0.09
2014-10-07,2.5,0.999,-0.033,2.5,-0.07071,0.09
2014-10-08,2.5,0.9986,-0.015,2.5,-0.06429,0.09
2014-10-09,2.5,0.9997,-0.015,2.5,-0.06357,0.08
2014-10-10,2.5,0.997,-0.006,2.5,-0.06857,0.09
2014-10-11,NA,NA,NA,NA,NA,0.09
2014-10-12,NA,NA,NA,NA,NA,0.09
2014-10-13,2.5,NA,-0.018,2.5,-0.06929,0.09
2014-10-14,2.5,0.9993,-0.026,2.5,-0.06714,0.09
2014-10-15,2.5,0.9982,-0.011,2.5,-0.06857,0.09
2014-10-16,2.5,1.0004,-0.012,2.5,-0.06214,0.09
2014-10-17,2.5,0.9982,-0.014,2.5,-0.06857,0.09
2014-10-18,NA,NA,NA,NA,NA,0.09
2014-10-19,NA,NA,NA,NA,NA,0.09
2014-10-20,2.5,1.0016,-0.003,2.5,-0.06571,0.09
2014-10-21,2.5,1.0032,0.012,2.5,-0.04786,0.09
2014-10-22,2.5,1.0026,0.017,2.5,-0.03929,0.09
2014-10-23,2.5,1.0026,0.014,2.5,-0.03571,0.09
2014-10-24,2.5,1.0044,0.018,2.5,-0.03214,0.09
2014-10-25,NA,NA,NA,NA,NA,0.09
2014-10-26,NA,NA,NA,NA,NA,0.09
2014-10-27,2.5,0.9995,0.013,2.5,-0.03357,0.09
2014-10-28,2.5,1.0005,0.01,2.5,-0.03429,0.09
2014-10-29,2.5,1.0013,0.006,2.5,-0.04429,0.09
2014-10-30,2.5,1.0001,0.002,2.5,-0.05643,0.09
2014-10-31,2.5,1.001,0.082,2.5,0.04357,0.07
2014-11-01,NA,NA,NA,NA,NA,0.07
2014-11-02,NA,NA,NA,NA,NA,0.07
2014-11-03,2.5,1.0001,-0.035,2.5,-0.05643,0.09
2014-11-04,2.5,1.0098,-0.039,2.5,-0.06929,0.1
2014-11-05,2.5,1.0005,-0.042,2.5,-0.07714,0.09
2014-11-06,2.5,1.0076,-0.037,2.5,-0.07571,0.09
2014-11-07,2.5,1.006,-0.038,2.5,-0.08143,0.09
2014-11-08,NA,NA,NA,NA,NA,0.09
2014-11-09,NA,NA,NA,NA,NA,0.09
2014-11-10,2.5,1.0051,-0.032,2.5,-0.08143,0.09
2014-11-11,2.5,NA,-0.036,2.5,-0.08,0.09
2014-11-12,2.5,1.0002,-0.027,2.5,-0.075,0.09
2014-11-13,2.5,1.0037,-0.028,2.5,-0.06643,0.09
2014-11-14,2.5,1.0003,-0.029,2.5,-0.06643,0.09
2014-11-15,NA,NA,NA,NA,NA,0.09
2014-11-16,NA,NA,NA,NA,NA,0.09
2014-11-17,2.5,1.0072,-0.027,2.5,-0.07429,0.1
2014-11-18,2.5,1.0035,-0.022,2.5,-0.07357,0.11
2014-11-19,2.5,0.9998,-0.023,2.5,-0.07071,0.1
2014-11-20,2.5,1.0023,-0.019,2.5,-0.07429,0.1
2014-11-21,2.5,1.0007,-0.011,2.5,-0.06929,0.1
2014-11-22,NA,NA,NA,NA,NA,0.1
2014-11-23,NA,NA,NA,NA,NA,0.1
2014-11-24,2.5,1.0013,-0.006,2.5,-0.05643,0.1
2014-11-25,2.5,0.9988,0.017,2.5,-0.04286,0.1
2014-11-26,2.5,0.9953,0.046,2.5,-0.01,0.1
2014-11-27,2.5,1,0.029,2.5,-0.00714,0.1
2014-11-28,2.5,0.9987,0.128,2.5,0.1,0.08
2014-11-29,NA,NA,NA,NA,NA,0.08
2014-11-30,NA,NA,NA,NA,NA,0.08
2014-12-01,2.5,1.0059,-0.007,2.5,-0.02857,0.13
2014-12-02,2.5,1.0143,-0.025,2.5,-0.04214,0.12
2014-12-03,2.5,1.0002,-0.023,2.5,-0.06143,0.12
2014-12-04,2.5,1.007,-0.036,2.5,-0.065,0.12
2014-12-05,2.5,1.0113,-0.038,2.5,-0.07643,0.12
2014-12-06,NA,NA,NA,NA,NA,0.12
2014-12-07,NA,NA,NA,NA,NA,0.12
2014-12-08,2.5,1.0012,-0.052,2.5,-0.08071,0.12
2014-12-09,2.5,0.9989,-0.04,2.5,-0.08857,0.12
2014-12-10,2.5,0.998,-0.025,2.5,-0.08643,0.12
2014-12-11,2.5,0.9983,-0.014,2.5,-0.07214,0.12
2014-12-12,2.5,0.9981,-0.021,2.25,-0.07286,0.12
2014-12-13,NA,NA,NA,NA,NA,0.12
2014-12-14,NA,NA,NA,NA,NA,0.12
2014-12-15,2.5,1.0005,-0.016,2.25,-0.07714,0.11
2014-12-16,2.5,0.9994,-0.019,2.25,-0.08571,0.12
2014-12-17,2.5,1.0018,-0.026,2.25,-0.09786,0.13
2014-12-18,2.5,1.0022,-0.03,2.25,-0.11,0.13
2014-12-19,2.5,1.0131,-0.055,2.25,-0.12143,0.13
2014-12-20,NA,NA,NA,NA,NA,0.13
2014-12-21,NA,NA,NA,NA,NA,0.13
2014-12-22,2.5,1.0095,-0.051,2.25,-0.12214,0.13
2014-12-23,2.5,1.0095,-0.077,2.25,-0.12429,0.13
2014-12-24,2.5,1.0174,-0.085,NA,-0.13571,0.13
2014-12-25,NA,NA,NA,NA,NA,0.13
2014-12-26,NA,NA,NA,NA,NA,0.13
2014-12-27,NA,NA,NA,NA,NA,0.13
2014-12-28,NA,NA,NA,NA,NA,0.13
2014-12-29,2.5,1.0057,-0.06,2.25,-0.13286,0.13
2014-12-30,2.5,1.0024,-0.077,2.25,-0.13429,0.13
2014-12-31,2.5,1.0021,0.144,2.25,0.02929,0.06
2015-01-01,NA,NA,NA,NA,NA,0.06
2015-01-02,2.5,1.0012,-0.079,2.25,-0.13857,0.12
2015-01-03,NA,NA,NA,NA,NA,0.12
2015-01-04,NA,NA,NA,NA,NA,0.12
2015-01-05,2.5,0.9995,-0.074,2.25,-0.14143,0.12
2015-01-06,2.5,0.9998,-0.075,2.25,-0.14429,0.12
2015-01-07,2.5,0.9996,-0.069,2.25,-0.14714,0.12
2015-01-08,2.5,0.9988,-0.07,2.25,-0.15214,0.12
2015-01-09,2.5,1.0005,-0.047,2.25,-0.15571,0.12
2015-01-10,NA,NA,NA,NA,NA,0.12
2015-01-11,NA,NA,NA,NA,NA,0.12
2015-01-12,2.5,0.999,-0.063,2.25,-0.15571,0.12
2015-01-13,2.5,0.9943,-0.069,2.25,-0.15714,0.12
2015-01-14,2.5,0.9997,-0.067,2.25,-0.15929,0.12
2015-01-15,2.5,1.0037,-0.067,2.25,-0.15357,0.12
2015-01-16,2.5,0.9999,-0.081,2.25,-0.155,0.13
2015-01-17,NA,NA,NA,NA,NA,0.13
2015-01-18,NA,NA,NA,NA,NA,0.13
2015-01-19,2.5,0.9996,-0.075,2.25,-0.155,0.13
2015-01-20,2.5,0.9984,-0.081,2.25,-0.15643,0.12
2015-01-21,2.5,0.8262,-0.068,2.25,-0.145,0.12
2015-01-22,2.5,0.7519,-0.036,2.25,-0.10357,0.12
2015-01-23,2.5,0.7499,-0.019,2.25,-0.08071,0.12
2015-01-24,NA,NA,NA,NA,NA,0.12
2015-01-25,NA,NA,NA,NA,NA,0.12
2015-01-26,NA,0.7509,-0.033,2.25,-0.08143,0.12
2015-01-27,2.5,0.7482,-0.019,2.25,-0.06143,0.11
2015-01-28,2.5,0.7505,-0.029,2.25,-0.07786,0.12
2015-01-29,2.5,0.7505,-0.028,2.25,-0.08071,0.11
2015-01-30,2.5,0.7501,0.086,2.25,0.01643,0.06
2015-01-31,NA,NA,NA,NA,NA,0.06
2015-02-01,NA,NA,NA,NA,NA,0.06
2015-02-02,2.5,0.773,-0.024,2.25,-0.07214,0.12
2015-02-03,2.5,0.7571,-0.034,2.25,-0.07357,0.12
2015-02-04,2.25,0.7504,-0.037,2.25,-0.08,0.11
2015-02-05,2.25,0.7498,-0.026,2.25,-0.08714,0.12
2015-02-06,2.25,0.7505,-0.037,2.25,-0.09643,0.11
2015-02-07,NA,NA,NA,NA,NA,0.11
2015-02-08,NA,NA,NA,NA,NA,0.11
2015-02-09,2.25,0.7535,-0.042,2.25,-0.09643,0.12
2015-02-10,2.25,0.7501,-0.041,2.25,-0.1,0.12
2015-02-11,2.25,0.7477,-0.048,2.25,-0.1,0.12
2015-02-12,2.25,0.7519,-0.045,2.25,-0.10571,0.12
2015-02-13,2.25,0.7605,-0.046,2.25,-0.10714,0.12
2015-02-14,NA,NA,NA,NA,NA,0.12
2015-02-15,NA,NA,NA,NA,NA,0.12
2015-02-16,2.25,NA,-0.049,2.25,-0.10429,0.12
2015-02-17,2.25,0.758,-0.04,2.25,-0.10571,0.12
2015-02-18,2.25,0.7667,-0.038,2.25,-0.10286,0.12
2015-02-19,2.25,0.7605,-0.034,2.25,-0.10286,0.12
2015-02-20,2.25,0.7609,-0.043,2.25,-0.10643,0.12
2015-02-21,NA,NA,NA,NA,NA,0.12
2015-02-22,NA,NA,NA,NA,NA,0.12
2015-02-23,2.25,0.7569,-0.044,2.25,-0.11429,0.11
2015-02-24,2.25,0.751,-0.048,2.25,-0.11857,0.11
2015-02-25,2.25,0.7655,-0.046,2.25,-0.11929,0.11
2015-02-26,2.25,0.7747,-0.062,2.25,-0.12071,0.11
2015-02-27,2.25,0.7714,0.064,2.25,0.01357,0.06
2015-02-28,NA,NA,NA,NA,NA,0.06
2015-03-01,NA,NA,NA,NA,NA,0.06
2015-03-02,2.25,0.7825,-0.055,2.25,-0.12071,0.12
2015-03-03,2.25,0.7755,-0.063,2.25,-0.12214,0.12
2015-03-04,2.25,0.7619,-0.06,2.25,-0.12571,0.11
2015-03-05,2.25,0.7542,-0.056,2.25,-0.12571,0.11
2015-03-06,2.25,0.7494,-0.064,2.25,-0.12429,0.12
2015-03-07,NA,NA,NA,NA,NA,0.12
2015-03-08,NA,NA,NA,NA,NA,0.12
2015-03-09,2.25,0.7539,-0.064,2.25,-0.12571,0.12
2015-03-10,2.25,0.7534,-0.064,2.25,-0.12714,0.12
2015-03-11,2.25,0.7537,-0.055,2.25,-0.12714,0.11
2015-03-12,2.25,0.7428,-0.055,2.25,-0.12643,0.11
2015-03-13,2.25,0.7564,-0.04,2.25,-0.12643,0.11
2015-03-14,NA,NA,NA,NA,NA,0.11
2015-03-15,NA,NA,NA,NA,NA,0.11
2015-03-16,2.25,0.7598,-0.058,2.25,-0.12714,0.12
2015-03-17,2.25,0.762,-0.041,2.25,-0.12714,0.12
2015-03-18,2.25,0.755,-0.057,2.25,-0.12571,0.11
2015-03-19,2.25,0.7513,-0.04,2.25,-0.12643,0.12
2015-03-20,2.25,0.7551,-0.055,2.25,-0.12714,0.12
2015-03-21,NA,NA,NA,NA,NA,0.12
2015-03-22,NA,NA,NA,NA,NA,0.12
2015-03-23,2.25,0.7641,-0.048,2.25,-0.13286,0.12
2015-03-24,2.25,0.7577,-0.059,2.25,-0.13,0.11
2015-03-25,2.25,0.7524,-0.063,2.25,-0.14143,0.12
2015-03-26,2.25,0.7506,-0.058,2.25,-0.14429,0.11
2015-03-27,2.25,0.7529,-0.053,2.25,-0.15571,0.12
2015-03-28,NA,NA,NA,NA,NA,0.12
2015-03-29,NA,NA,NA,NA,NA,0.12
2015-03-30,2.25,0.754,-0.05,2.25,-0.16286,0.12
2015-03-31,2.25,0.7563,0.05,2.25,-0.02143,0.06
2015-04-01,2.25,0.7689,-0.07,2.25,-0.15714,0.12
2015-04-02,2.25,0.7705,-0.079,NA,-0.16143,0.12
2015-04-03,NA,NA,NA,NA,NA,0.12
2015-04-04,NA,NA,NA,NA,NA,0.12
2015-04-05,NA,NA,NA,NA,NA,0.12
2015-04-06,NA,0.7573,NA,NA,NA,0.13
2015-04-07,2.25,0.7573,-0.08,2.25,-0.15714,0.12
2015-04-08,2.25,0.7499,-0.074,2.25,-0.16214,0.12
2015-04-09,2.25,0.7519,-0.056,2.25,-0.16286,0.12
2015-04-10,2.25,0.7495,-0.07,2.25,-0.16571,0.12
2015-04-11,NA,NA,NA,NA,NA,0.12
2015-04-12,NA,NA,NA,NA,NA,0.12
2015-04-13,2.25,0.7482,-0.072,2.25,-0.16643,0.13
2015-04-14,2.25,0.7477,-0.089,2.25,-0.16714,0.13
2015-04-15,2.25,0.7493,-0.074,2.25,-0.17429,0.13
2015-04-16,2.25,0.7478,-0.093,2.25,-0.17286,0.13
2015-04-17,2.25,0.7484,-0.073,2.25,-0.17214,0.13
2015-04-18,NA,NA,NA,NA,NA,0.13
2015-04-19,NA,NA,NA,NA,NA,0.13
2015-04-20,2.25,0.7473,-0.079,2.25,-0.17214,0.13
